,paper_id,title,primary_area,keywords,reviewer_id,rating,soundness,presentation,contribution,confidence,review_number,decision
5940,cr5EQRJlRn,Delta-CoMe: Training-Free Delta-Compression with Mixed-Precision for Large Language Models,natural_language_processing,"['Large Language Model', 'Delta Compression', 'Efficient Serving', 'Multi-Tenant Serving']",Reviewer_Wicf,7,4,3,3,3,3,Accept (poster)
5941,cr5EQRJlRn,Delta-CoMe: Training-Free Delta-Compression with Mixed-Precision for Large Language Models,natural_language_processing,"['Large Language Model', 'Delta Compression', 'Efficient Serving', 'Multi-Tenant Serving']",Reviewer_vBME,6,2,3,2,4,4,Accept (poster)
5942,cqfE9eYMdP,Neural Krylov Iteration for Accelerating Linear System Solving,machine_learning_for_other_sciences_and_fields,"['AI4PDE', 'Neural Operator', 'Scientific Computing', 'Krylov Subspace']",Reviewer_g2gN,5,2,1,2,3,1,Accept (spotlight)
5943,cqfE9eYMdP,Neural Krylov Iteration for Accelerating Linear System Solving,machine_learning_for_other_sciences_and_fields,"['AI4PDE', 'Neural Operator', 'Scientific Computing', 'Krylov Subspace']",Reviewer_iSRc,6,2,3,3,3,2,Accept (spotlight)
5944,cqfE9eYMdP,Neural Krylov Iteration for Accelerating Linear System Solving,machine_learning_for_other_sciences_and_fields,"['AI4PDE', 'Neural Operator', 'Scientific Computing', 'Krylov Subspace']",Reviewer_XS9H,8,4,3,3,3,3,Accept (spotlight)
5945,cqfE9eYMdP,Neural Krylov Iteration for Accelerating Linear System Solving,machine_learning_for_other_sciences_and_fields,"['AI4PDE', 'Neural Operator', 'Scientific Computing', 'Krylov Subspace']",Reviewer_CSA7,8,4,3,4,4,4,Accept (spotlight)
5946,cqRgoDFaGN,FasterDiT: Towards Faster Diffusion Transformers Training without Architecture Modification,generative_models,"['Generative Model', 'Diffusion Transformers', 'Flow Matching']",Reviewer_FhtE,6,3,2,3,5,1,Accept (poster)
5947,cqRgoDFaGN,FasterDiT: Towards Faster Diffusion Transformers Training without Architecture Modification,generative_models,"['Generative Model', 'Diffusion Transformers', 'Flow Matching']",Reviewer_dNCD,6,3,3,3,3,2,Accept (poster)
5948,cqRgoDFaGN,FasterDiT: Towards Faster Diffusion Transformers Training without Architecture Modification,generative_models,"['Generative Model', 'Diffusion Transformers', 'Flow Matching']",Reviewer_ttWn,6,3,1,3,3,3,Accept (poster)
5949,cqRgoDFaGN,FasterDiT: Towards Faster Diffusion Transformers Training without Architecture Modification,generative_models,"['Generative Model', 'Diffusion Transformers', 'Flow Matching']",Reviewer_qPr3,6,2,2,3,3,4,Accept (poster)
5950,cqRgoDFaGN,FasterDiT: Towards Faster Diffusion Transformers Training without Architecture Modification,generative_models,"['Generative Model', 'Diffusion Transformers', 'Flow Matching']",Reviewer_fAgp,6,3,3,3,3,5,Accept (poster)
5951,cpklMJqZDE,Unrolled denoising networks provably learn to perform optimal Bayesian inference,learning_theory,"['algorithm unrolling', 'approximate message passing (AMP)', 'inverse problems', 'denoising']",Reviewer_mdyi,7,3,3,3,4,1,Accept (poster)
5952,cpklMJqZDE,Unrolled denoising networks provably learn to perform optimal Bayesian inference,learning_theory,"['algorithm unrolling', 'approximate message passing (AMP)', 'inverse problems', 'denoising']",Reviewer_DSkx,6,3,4,3,3,2,Accept (poster)
5953,cpklMJqZDE,Unrolled denoising networks provably learn to perform optimal Bayesian inference,learning_theory,"['algorithm unrolling', 'approximate message passing (AMP)', 'inverse problems', 'denoising']",Reviewer_F56a,8,4,4,3,4,3,Accept (poster)
5954,co8KZws1YK,Light Unbalanced Optimal Transport,generative_models,"['unbalanced optimal transport', 'light solver', 'entropy regularization', 'generative modeling']",Reviewer_WAcu,5,2,3,3,3,1,Accept (poster)
5955,co8KZws1YK,Light Unbalanced Optimal Transport,generative_models,"['unbalanced optimal transport', 'light solver', 'entropy regularization', 'generative modeling']",Reviewer_bWBu,6,4,4,3,4,2,Accept (poster)
5956,co8KZws1YK,Light Unbalanced Optimal Transport,generative_models,"['unbalanced optimal transport', 'light solver', 'entropy regularization', 'generative modeling']",Reviewer_vYvs,6,3,2,3,2,3,Accept (poster)
5957,co8KZws1YK,Light Unbalanced Optimal Transport,generative_models,"['unbalanced optimal transport', 'light solver', 'entropy regularization', 'generative modeling']",Reviewer_t9a3,6,3,3,2,3,4,Accept (poster)
5958,co8KZws1YK,Light Unbalanced Optimal Transport,generative_models,"['unbalanced optimal transport', 'light solver', 'entropy regularization', 'generative modeling']",Reviewer_nig3,5,3,3,2,3,5,Accept (poster)
5959,co7DsOwcop,Structured Matrix Basis for Multivariate Time Series Forecasting with Interpretable Dynamics,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Structured Matrix Basis', 'Interpretable Dynamics']",Reviewer_VUH9,7,3,3,3,3,1,Accept (poster)
5960,co7DsOwcop,Structured Matrix Basis for Multivariate Time Series Forecasting with Interpretable Dynamics,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Structured Matrix Basis', 'Interpretable Dynamics']",Reviewer_aCCB,6,3,3,3,4,2,Accept (poster)
5961,co7DsOwcop,Structured Matrix Basis for Multivariate Time Series Forecasting with Interpretable Dynamics,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Structured Matrix Basis', 'Interpretable Dynamics']",Reviewer_ftFS,6,3,3,3,3,3,Accept (poster)
5962,cnpR4e2HCQ,Community Detection Guarantees using Embeddings Learned by Node2Vec,probabilistic_methods,"['Network Embedding', 'Node2Vec', 'Community Detection', 'Networks']",Reviewer_DE6D,6,4,3,3,4,1,Accept (poster)
5963,cnpR4e2HCQ,Community Detection Guarantees using Embeddings Learned by Node2Vec,probabilistic_methods,"['Network Embedding', 'Node2Vec', 'Community Detection', 'Networks']",Reviewer_znFf,6,3,2,2,3,2,Accept (poster)
5964,cnpR4e2HCQ,Community Detection Guarantees using Embeddings Learned by Node2Vec,probabilistic_methods,"['Network Embedding', 'Node2Vec', 'Community Detection', 'Networks']",Reviewer_NUS8,8,4,3,4,3,3,Accept (poster)
5965,cmSNX47aEH,DeiSAM: Segment Anything with Deictic Prompting,other,"['neuro-symbolic reasoning', 'object segmentation', 'deictic representation', 'large language models', 'differentiable logic programming']",Reviewer_9P1c,3,2,3,2,5,1,Accept (poster)
5966,cmSNX47aEH,DeiSAM: Segment Anything with Deictic Prompting,other,"['neuro-symbolic reasoning', 'object segmentation', 'deictic representation', 'large language models', 'differentiable logic programming']",Reviewer_TxaQ,6,4,4,3,5,2,Accept (poster)
5967,cmSNX47aEH,DeiSAM: Segment Anything with Deictic Prompting,other,"['neuro-symbolic reasoning', 'object segmentation', 'deictic representation', 'large language models', 'differentiable logic programming']",Reviewer_YJtK,6,3,4,2,4,3,Accept (poster)
5968,cmSNX47aEH,DeiSAM: Segment Anything with Deictic Prompting,other,"['neuro-symbolic reasoning', 'object segmentation', 'deictic representation', 'large language models', 'differentiable logic programming']",Reviewer_WXVv,4,3,3,3,4,4,Accept (poster)
5969,cmBjkpRuvw,Axioms for AI Alignment from Human Feedback,algorithmic_game_theory,"['Social choice', 'reinforcement learning from human feedback', 'AI alignment']",Reviewer_Gde6,7,3,3,3,1,1,Accept (spotlight)
5970,cmBjkpRuvw,Axioms for AI Alignment from Human Feedback,algorithmic_game_theory,"['Social choice', 'reinforcement learning from human feedback', 'AI alignment']",Reviewer_6JKc,6,3,3,3,3,2,Accept (spotlight)
5971,cmBjkpRuvw,Axioms for AI Alignment from Human Feedback,algorithmic_game_theory,"['Social choice', 'reinforcement learning from human feedback', 'AI alignment']",Reviewer_xjPu,8,4,3,4,3,3,Accept (spotlight)
5972,cmBjkpRuvw,Axioms for AI Alignment from Human Feedback,algorithmic_game_theory,"['Social choice', 'reinforcement learning from human feedback', 'AI alignment']",Reviewer_TLca,6,3,4,2,3,4,Accept (spotlight)
5973,clqX9cVDKV,UniIF: Unified Molecule Inverse Folding,machine_learning_for_other_sciences_and_fields,"['molecule learning', 'protein design', 'RNA design']",Reviewer_m3n9,5,3,2,2,1,1,Accept (poster)
5974,clqX9cVDKV,UniIF: Unified Molecule Inverse Folding,machine_learning_for_other_sciences_and_fields,"['molecule learning', 'protein design', 'RNA design']",Reviewer_kcUc,5,3,4,4,4,2,Accept (poster)
5975,clqX9cVDKV,UniIF: Unified Molecule Inverse Folding,machine_learning_for_other_sciences_and_fields,"['molecule learning', 'protein design', 'RNA design']",Reviewer_Aoua,5,3,3,2,3,3,Accept (poster)
5976,clqX9cVDKV,UniIF: Unified Molecule Inverse Folding,machine_learning_for_other_sciences_and_fields,"['molecule learning', 'protein design', 'RNA design']",Reviewer_r3pY,4,2,3,2,4,4,Accept (poster)
5977,clTa4JFBML,Return of Unconditional Generation: A Self-supervised Representation Generation Method,generative_models,"['Unconditional Generation', 'Representation-Conditioned Generation', 'Self-supervised Learning']",Reviewer_pEoh,8,4,3,2,4,1,Accept (oral)
5978,clTa4JFBML,Return of Unconditional Generation: A Self-supervised Representation Generation Method,generative_models,"['Unconditional Generation', 'Representation-Conditioned Generation', 'Self-supervised Learning']",Reviewer_fB14,5,2,3,1,5,2,Accept (oral)
5979,clTa4JFBML,Return of Unconditional Generation: A Self-supervised Representation Generation Method,generative_models,"['Unconditional Generation', 'Representation-Conditioned Generation', 'Self-supervised Learning']",Reviewer_xRbx,8,4,3,4,4,3,Accept (oral)
5980,clTa4JFBML,Return of Unconditional Generation: A Self-supervised Representation Generation Method,generative_models,"['Unconditional Generation', 'Representation-Conditioned Generation', 'Self-supervised Learning']",Reviewer_zDRz,9,4,4,4,5,4,Accept (oral)
5981,clQdPtooRD,Oja's Algorithm for Streaming Sparse PCA,optimization,"['Streaming PCA', ""Oja's Algorithm"", 'Sparse PCA', 'Support Recovery', 'Entrywise Bounds']",Reviewer_qSPb,5,3,3,3,2,1,Accept (poster)
5982,clQdPtooRD,Oja's Algorithm for Streaming Sparse PCA,optimization,"['Streaming PCA', ""Oja's Algorithm"", 'Sparse PCA', 'Support Recovery', 'Entrywise Bounds']",Reviewer_jbhG,7,4,4,4,4,2,Accept (poster)
5983,clQdPtooRD,Oja's Algorithm for Streaming Sparse PCA,optimization,"['Streaming PCA', ""Oja's Algorithm"", 'Sparse PCA', 'Support Recovery', 'Entrywise Bounds']",Reviewer_zu7o,7,4,4,3,4,3,Accept (poster)
5984,clQdPtooRD,Oja's Algorithm for Streaming Sparse PCA,optimization,"['Streaming PCA', ""Oja's Algorithm"", 'Sparse PCA', 'Support Recovery', 'Entrywise Bounds']",Reviewer_pD6C,7,3,3,3,2,4,Accept (poster)
5985,clDGHpx2la,InversionView: A General-Purpose Method for Reading Information from Neural Activations,interpretability_and_explainability,"['interpretability', 'explainability', 'mechanistic interpretability']",Reviewer_fZCU,4,2,2,3,3,1,Accept (poster)
5986,clDGHpx2la,InversionView: A General-Purpose Method for Reading Information from Neural Activations,interpretability_and_explainability,"['interpretability', 'explainability', 'mechanistic interpretability']",Reviewer_P3CM,6,3,3,3,3,2,Accept (poster)
5987,clDGHpx2la,InversionView: A General-Purpose Method for Reading Information from Neural Activations,interpretability_and_explainability,"['interpretability', 'explainability', 'mechanistic interpretability']",Reviewer_vTBG,7,4,3,4,4,3,Accept (poster)
5988,clDGHpx2la,InversionView: A General-Purpose Method for Reading Information from Neural Activations,interpretability_and_explainability,"['interpretability', 'explainability', 'mechanistic interpretability']",Reviewer_Mv2t,6,3,3,3,3,4,Accept (poster)
5989,clBiQUgj4w,CycleNet: Enhancing Time Series Forecasting through Modeling Periodic Patterns,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Time Series Analysis', 'Machine Learning']",Reviewer_EqMa,8,4,3,4,4,1,Accept (spotlight)
5990,clBiQUgj4w,CycleNet: Enhancing Time Series Forecasting through Modeling Periodic Patterns,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Time Series Analysis', 'Machine Learning']",Reviewer_zzRb,6,3,3,3,3,2,Accept (spotlight)
5991,clBiQUgj4w,CycleNet: Enhancing Time Series Forecasting through Modeling Periodic Patterns,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Time Series Analysis', 'Machine Learning']",Reviewer_24Zo,8,3,3,2,5,3,Accept (spotlight)
5992,clBiQUgj4w,CycleNet: Enhancing Time Series Forecasting through Modeling Periodic Patterns,machine_learning_for_other_sciences_and_fields,"['Time Series Forecasting', 'Time Series Analysis', 'Machine Learning']",Reviewer_SdEc,7,3,2,3,5,4,Accept (spotlight)
5993,clAOSSzT6v,"SplitNeRF: Split Sum Approximation Neural Field for Joint Geometry, Illumination, and Material Estimation",other,"['inverse rendering', 'neural rendering', 'physically-based']",Reviewer_UpzA,7,3,3,3,4,1,Accept (poster)
5994,clAOSSzT6v,"SplitNeRF: Split Sum Approximation Neural Field for Joint Geometry, Illumination, and Material Estimation",other,"['inverse rendering', 'neural rendering', 'physically-based']",Reviewer_h9Hn,4,2,2,1,4,2,Accept (poster)
5995,clAOSSzT6v,"SplitNeRF: Split Sum Approximation Neural Field for Joint Geometry, Illumination, and Material Estimation",other,"['inverse rendering', 'neural rendering', 'physically-based']",Reviewer_ApFY,6,4,3,3,4,3,Accept (poster)
5996,clAFYReaYE,Fractal Patterns May Illuminate the Success of Next-Token Prediction,natural_language_processing,"['fractal patterns', 'large language models', 'Hurst exponent', 'self-similarity', 'Joseph exponent', 'perplexity', 'information theory']",Reviewer_ND2C,7,3,3,4,3,1,Accept (poster)
5997,clAFYReaYE,Fractal Patterns May Illuminate the Success of Next-Token Prediction,natural_language_processing,"['fractal patterns', 'large language models', 'Hurst exponent', 'self-similarity', 'Joseph exponent', 'perplexity', 'information theory']",Reviewer_cohu,6,3,2,3,2,2,Accept (poster)
5998,clAFYReaYE,Fractal Patterns May Illuminate the Success of Next-Token Prediction,natural_language_processing,"['fractal patterns', 'large language models', 'Hurst exponent', 'self-similarity', 'Joseph exponent', 'perplexity', 'information theory']",Reviewer_iLZg,5,2,3,2,2,3,Accept (poster)
5999,clAFYReaYE,Fractal Patterns May Illuminate the Success of Next-Token Prediction,natural_language_processing,"['fractal patterns', 'large language models', 'Hurst exponent', 'self-similarity', 'Joseph exponent', 'perplexity', 'information theory']",Reviewer_UXZb,7,2,2,2,3,4,Accept (poster)
6000,cknAewsBhD,EGSST: Event-based Graph Spatiotemporal Sensitive Transformer for Object Detection,machine_vision,"['Event camera', 'Graph', 'Transformer', 'Object detection']",Reviewer_NBbr,5,2,2,3,3,1,Accept (poster)
6001,cknAewsBhD,EGSST: Event-based Graph Spatiotemporal Sensitive Transformer for Object Detection,machine_vision,"['Event camera', 'Graph', 'Transformer', 'Object detection']",Reviewer_NWmb,6,3,3,3,5,2,Accept (poster)
6002,cknAewsBhD,EGSST: Event-based Graph Spatiotemporal Sensitive Transformer for Object Detection,machine_vision,"['Event camera', 'Graph', 'Transformer', 'Object detection']",Reviewer_WqtW,5,2,2,3,5,3,Accept (poster)
6003,cknAewsBhD,EGSST: Event-based Graph Spatiotemporal Sensitive Transformer for Object Detection,machine_vision,"['Event camera', 'Graph', 'Transformer', 'Object detection']",Reviewer_KLe1,5,3,3,2,5,4,Accept (poster)
6004,cjM2bhLOiC,Improving Generalization and Convergence by Enhancing Implicit Regularization,optimization_for_deep_networks,"['implicit regularization', 'convergence', 'generalization', 'deep learning']",Reviewer_Jrgs,6,3,3,3,4,1,Accept (poster)
6005,cjM2bhLOiC,Improving Generalization and Convergence by Enhancing Implicit Regularization,optimization_for_deep_networks,"['implicit regularization', 'convergence', 'generalization', 'deep learning']",Reviewer_QWSd,6,2,2,2,3,2,Accept (poster)
6006,cjM2bhLOiC,Improving Generalization and Convergence by Enhancing Implicit Regularization,optimization_for_deep_networks,"['implicit regularization', 'convergence', 'generalization', 'deep learning']",Reviewer_69nS,6,3,3,2,4,3,Accept (poster)
6007,cjH0Qsgd0D,Learning Macroscopic Dynamics from Partial Microscopic Observations,machine_learning_for_physical_sciences,"['Dynamical system', 'Neural closure model', 'Macroscopic dynamics', 'Partial observation']",Reviewer_RRQb,7,3,3,3,3,1,Accept (poster)
6008,cjH0Qsgd0D,Learning Macroscopic Dynamics from Partial Microscopic Observations,machine_learning_for_physical_sciences,"['Dynamical system', 'Neural closure model', 'Macroscopic dynamics', 'Partial observation']",Reviewer_ktyB,7,3,3,3,3,2,Accept (poster)
